virksomhedsRegistreringsId,ejerkreds_aktiv_92,ejerkreds_aktiv_94,virksomhedsoplysninger_21,virksomhedsoplysninger_22,virksomhedsoplysninger_25,virksomhedsoplysninger_24,virksomhedsoplysninger_23,virksomhedsoplysninger_20,ejerkreds_aktiv_10,ejerkreds_aktiv_31,ejerkreds_aktiv_96,ejerkreds_aktiv_47,ejerkreds_aktiv_12,ejerkreds_aktiv_48,ejerkreds_aktiv_50,ejerkreds_aktiv_49,ejerkreds_aktiv_1,ejerkreds_aktiv_130,ejerkreds_aktiv_129,ejerkreds_aktiv_128,ejerkreds_aktiv_127,ejerkreds_aktiv_6,ejerkreds_aktiv_25,ejerkreds_aktiv_26,ejerkreds_aktiv_80,ejerkreds_aktiv_102,ejerkreds_aktiv_78,ejerkreds_ny_32,ejerkreds_aktiv_34,virksomhedsoplysninger_55,virksomhedsoplysninger_54,sagsoplysninger_3,ejerkreds_ny_34,sagsoplysninger_2,sagsoplysninger_30,sagsoplysninger_36,target
16006,0,0,0.0,"-5,00e+06","-1,0e+06","5,00000000000000e-01","210,19999999999999",-500000.0,0.0,7.0,2.0,6,3,3,3,3,,,,,,,"-25643,3333333333",-25807.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-8,1,2,True
16007,0,0,,,,,,,0.0,3.0,,4,1,2,2,2,,,,,,,"-25414,0000000000",-25414.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-62,0,2,True
16009,0,0,,,,,,,0.0,2.0,,2,2,1,1,1,,,,,,,"-25438,0000000000",-25438.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,True
16011,0,0,0.0,"-5,00e+06","-1,0e+06","1,38921428571429e-01","25,59321428571429",-500000.0,0.0,14.0,18.0,10,2,1,2,1,14.0,0.0,0.0,0.0,0.0,59.0,"-25508,0000000000",-25508.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-52,0,2,False
16012,0,0,,,,,,,0.0,2.0,,3,1,2,3,2,,,,,,,"-25530,0000000000",-25530.0,0.0,0.0,0,0.0,0.0,6,10,0,0,21,0,2,False
16014,1,1,0.0,"-5,00e+06","-1,0e+06","3,33333333333333e-01","146,49000000000001",0.0,0.0,5.0,1.0,7,1,2,4,2,2.0,0.0,0.0,0.0,0.0,28.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,5,10,0,0,0,0,2,True
16015,0,0,,,,,,,0.0,3.0,1.0,4,1,4,4,3,,,,,,,"-25557,0000000000",-25557.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-10,0,2,False
16016,1,1,0.0,"-5,00e+06","-1,0e+06","4,86050000000000e-01","344,01499999999999",-500000.0,50000.0,2.0,1.0,4,1,2,2,1,2.0,0.0,0.0,0.0,0.0,1945.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-6,1,2,False
16018,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","16,00000000000000",0.0,0.0,3.0,,4,1,2,2,2,4.0,0.0,0.0,0.0,0.0,112.0,"-25567,0000000000",-25567.0,0.0,1.0,0,0.0,0.0,4,10,0,0,0,0,2,True
16019,0,0,0.0,"-5,00e+06","-1,0e+06","1,86600000000000e-01","13,99000000000000",-500000.0,0.0,3.0,2.0,4,1,3,3,2,,,,,,,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-4,0,2,False
16020,0,0,-200000.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","10,79000000000000",0.0,0.0,1.0,4.0,5,1,2,2,2,,,,,,,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-3,0,2,False
16021,0,0,,,,,,,0.0,4.0,,3,2,3,3,3,,,,,,,"-25581,0000000000",-25581.0,0.0,1.0,0,1.0,0.0,4,5,0,1,14,0,1,False
16024,1,0,0.0,"-5,00e+06","-1,0e+06","5,48683333333333e-01","24,38166666666667",-500000.0,0.0,2.0,6.0,9,2,3,3,3,1.0,0.0,0.0,0.0,0.0,323.0,"-25567,0000000000",-25567.0,0.0,0.0,1,0.0,0.0,7,5,0,1,0,0,1,False
16025,0,0,0.0,"-2,00e+07","-3,0e+06","2,86800000000000e-01","445,86333333333334",-2500000.0,0.0,4.0,5.0,10,2,3,3,3,,,,,,,"-25568,0000000000",-25568.0,0.0,0.0,0,0.0,0.0,4,5,0,1,1,0,1,True
16027,1,0,0.0,"-5,00e+06","-1,0e+06","3,60757142857143e-01","31,10166666666667",-500000.0,0.0,13.0,,14,1,3,3,3,14.0,0.0,0.0,0.0,0.0,93.0,"-25423,0000000000",-25423.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-143,0,2,False
16028,0,0,-200000.0,"-5,00e+06","-1,0e+06","7,86000000000000e-02","101,61000000000000",0.0,0.0,2.0,,3,1,1,2,1,7.0,0.0,0.0,0.0,0.0,1086.0,"-25532,0000000000",-25532.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-35,0,2,False
16029,1,1,0.0,"-1,00e+07","-5,0e+06","2,94142307692308e-01","144,98038461538462",-500000.0,-50000.0,9.0,28.0,26,1,4,4,3,33.0,0.0,0.0,0.0,0.0,142.0,"-25393,0000000000",-25393.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-174,1,2,False
16030,0,1,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","897,00000000000000",0.0,0.0,6.0,,6,2,2,3,2,13.0,0.0,0.0,0.0,0.0,127.0,"-25694,5000000000",-26054.0,0.0,0.0,0,0.0,0.0,1,10,0,0,-62,0,2,True
16032,0,0,0.0,"-5,00e+06","-1,0e+06","2,15566666666667e-01","73,26166666666667",-500000.0,0.0,6.0,5.0,10,2,4,4,1,5.0,0.0,0.0,0.0,0.0,1849.0,"-25559,0000000000",-25559.0,0.0,1.0,0,0.0,0.0,8,10,0,0,-8,0,2,False
16033,0,0,0.0,"-4,50e+07",,"2,10400000000000e-01","31,56285714285714",,0.0,13.0,3.0,17,1,6,6,5,14.0,0.0,0.0,0.0,0.0,12.0,"-25548,0000000000",-25548.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-19,0,2,False
16034,1,1,200000.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","524,44000000000005",0.0,0.0,2.0,6.0,5,2,2,2,2,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,5,0,1,0,0,1,False
16035,1,0,0.0,"-1,50e+07","-1,0e+06","3,00931250000000e-01","146,23124999999999",-500000.0,0.0,23.0,2.0,22,3,4,4,3,24.0,0.0,0.0,0.0,0.0,22.0,"-25650,6666666667",-25695.0,0.0,1.0,0,0.0,0.0,6,10,0,0,-5,0,2,False
16037,0,0,0.0,"-5,00e+06","-1,0e+06","5,66000000000000e-01","120,55000000000000",-500000.0,0.0,3.0,5.0,9,1,2,2,2,6.0,0.0,0.0,0.0,0.0,583.0,"-25367,0000000000",-25367.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-200,0,2,False
16038,0,0,-200000.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","16,70000000000000",0.0,-50000.0,6.0,1.0,6,3,6,6,6,14.0,0.0,0.0,0.0,0.0,403.0,"-25729,0000000000",-25812.0,0.0,1.0,1,0.0,1.0,4,10,0,0,-4,0,2,False
16039,0,0,,,,,,,0.0,1.0,,2,1,2,2,1,,,,,,,"-25561,0000000000",-25561.0,0.0,1.0,0,0.0,0.0,4,10,0,0,0,0,2,False
16040,0,0,,,,,,,0.0,2.0,,2,2,2,2,2,,,,,,,"-25568,0000000000",-25568.0,0.0,0.0,0,0.0,0.0,5,5,0,1,1,1,1,False
16042,0,0,0.0,"-5,00e+06","-1,0e+06","1,55575000000000e-01","17,44500000000000",-500000.0,0.0,5.0,7.0,6,2,1,2,1,4.0,0.0,0.0,0.0,0.0,1403.0,"-25441,5000000000",-25496.0,0.0,0.0,0,0.0,0.0,7,10,0,0,1,0,2,False
16043,0,0,0.0,"-5,00e+06","-1,0e+06","4,22800000000000e-01","11,83000000000000",0.0,0.0,1.0,1.0,3,1,2,2,1,,,,,,,"-25557,0000000000",-25557.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-10,0,2,False
16044,0,0,,,,,,,0.0,1.0,,2,1,2,2,2,,,,,,,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-2,0,2,False
16046,0,0,0.0,"-5,00e+06","-1,0e+06","3,27440000000000e-01","77,80200000000001",-500000.0,0.0,3.0,3.0,8,1,2,2,2,13.0,0.0,0.0,0.0,0.0,5.0,"-25391,0000000000",-25391.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-24,0,2,False
16047,1,1,400000.0,"-5,00e+06","-1,0e+06","4,00000000000000e-01","78,67800000000000",-500000.0,700000.0,8.0,8.0,16,2,3,3,3,21.0,0.0,0.0,0.0,0.0,32.0,"-25829,5000000000",-26124.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,1,2,False
16048,0,0,0.0,"-5,00e+06","-1,0e+06","3,57150000000000e-01","19,44500000000000",-500000.0,50000.0,4.0,,5,1,2,3,1,4.0,0.0,0.0,0.0,0.0,380.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,3,10,0,0,-2,0,2,False
16049,1,1,0.0,"-5,00e+06","-1,0e+06","5,46020000000000e-01","584,38999999999999",0.0,0.0,5.0,9.0,7,2,1,1,1,15.0,0.0,0.0,0.0,0.0,1071.0,"-25388,0000000000",-25388.0,0.0,1.0,0,0.0,0.0,5,5,0,1,-179,0,1,False
16051,1,1,-200000.0,"-1,00e+07","-2,0e+06","2,27722727272727e-01","45,97160919540230",-500000.0,-50000.0,89.0,18.0,92,4,8,11,7,37.0,1.0,0.0,0.0,0.0,13.0,"-25547,0000000000",-25547.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-36,0,2,True
16052,0,1,0.0,"-1,00e+07","-1,0e+06","6,50000000000000e-04","46,92000000000000",-500000.0,0.0,3.0,,4,4,2,2,2,4.0,0.0,0.0,0.0,0.0,2659.0,"-25850,0000000000",-26711.0,0.0,0.0,3,0.0,3.0,6,10,0,0,-4,0,2,False
16053,0,0,,,,,,,0.0,2.0,,3,1,3,3,1,1.0,0.0,0.0,0.0,0.0,13.0,"-25553,0000000000",-25553.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-10,0,2,False
16055,1,1,0.0,"-5,00e+06","-1,0e+06","1,25800000000000e-02","52,44400000000000",-500000.0,0.0,4.0,6.0,8,2,2,2,2,14.0,0.0,0.0,0.0,0.0,489.0,"-25384,0000000000",-25384.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-4,1,2,True
16056,0,0,0.0,"-5,00e+06","-1,0e+06","3,93050000000000e-01","172,08500000000001",-500000.0,0.0,4.0,,5,1,2,2,2,2.0,0.0,0.0,0.0,0.0,130.0,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,7,10,0,0,57,0,2,False
16058,1,1,0.0,"-5,00e+06","-1,0e+06","4,03100000000000e-01","101,30000000000000",-500000.0,-50000.0,9.0,7.0,16,1,4,4,4,16.0,0.0,0.0,0.0,0.0,44.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
16059,1,1,0.0,"-5,00e+06","-1,0e+06","3,35118644067797e-01","76,16322033898305",-500000.0,0.0,59.0,27.0,61,5,7,7,4,21.0,4.0,1.0,0.0,0.0,16.0,"-25560,0000000000",-25560.0,0.0,0.0,0,0.0,0.0,6,5,0,0,-7,0,2,False
16060,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","1003,75000000000000",0.0,0.0,2.0,,4,1,1,1,1,11.0,0.0,0.0,0.0,0.0,57.0,"-25397,0000000000",-25397.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-170,0,2,True
16061,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,8,15,0,1,12,0,1,False
16062,0,0,0.0,"-5,00e+06","-2,0e+06","6,65700000000000e-01","14,12000000000000",-500000.0,0.0,2.0,1.0,4,1,2,2,2,4.0,0.0,0.0,0.0,0.0,1079.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,2,10,0,0,0,0,2,False
16063,0,1,0.0,"-5,00e+06","-9,0e+06","2,98320000000000e-01","117,28600000000000",-500000.0,0.0,5.0,6.0,11,2,1,5,1,2.0,0.0,0.0,0.0,0.0,1615.0,"-25514,0000000000",-25514.0,0.0,0.0,0,0.0,0.0,1,10,0,0,0,0,2,False
16064,1,0,0.0,"-5,00e+06","-1,0e+06","4,72816666666667e-01","106,96833333333333",-500000.0,0.0,1.0,,7,1,2,2,1,,,,,,,"-25560,0000000000",-25560.0,0.0,1.0,0,0.0,0.0,5,10,0,0,-7,1,2,True
16065,0,1,0.0,"-5,00e+06","-1,0e+06","5,86000000000000e-02","46,41500000000000",-500000.0,0.0,8.0,3.0,9,4,4,4,4,14.0,0.0,0.0,0.0,0.0,5.0,"-25750,0000000000",-26069.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-7,1,2,True
16066,0,0,0.0,"-5,00e+06","-1,0e+06","1,27150000000000e-01","31,01500000000000",-500000.0,0.0,3.0,1.0,5,1,2,2,2,12.0,0.0,0.0,0.0,0.0,658.0,"-25382,0000000000",-25382.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-4,0,2,False
16067,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25559,0000000000",-25559.0,,,1,,0.0,5,5,0,0,-8,0,2,False
16068,1,1,0.0,"0,00e+00","-1,0e+06","1,00000000000000e+00","160,56999999999999",0.0,0.0,4.0,,4,2,2,2,1,21.0,0.0,0.0,0.0,0.0,144.0,"-25555,0000000000",-25555.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-12,0,2,False
16069,0,0,0.0,"-5,00e+06","-1,0e+06","5,42775000000000e-01","22,56750000000000",-500000.0,0.0,1.0,4.0,6,1,3,3,2,,,,,,,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-2,0,2,False
16070,1,1,0.0,"-5,00e+06","-1,0e+06","4,16966666666667e-01","299,53333333333330",-500000.0,0.0,4.0,4.0,8,2,2,2,1,13.0,0.0,0.0,0.0,0.0,1.0,"-25559,0000000000",-25559.0,0.0,0.0,0,0.0,0.0,8,10,0,0,0,0,2,False
16071,0,0,0.0,"-5,00e+06","-1,0e+06","4,34422222222222e-01","99,44125000000000",-500000.0,0.0,6.0,6.0,11,1,2,2,2,13.0,0.0,0.0,0.0,0.0,90.0,"-25477,0000000000",-25477.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-90,0,2,False
16073,1,0,0.0,"-5,00e+06","-1,0e+06","4,42000000000000e-01","242,23142857142858",-500000.0,-50000.0,7.0,2.0,9,2,3,3,3,15.0,0.0,0.0,0.0,0.0,243.0,"-25584,0000000000",-25584.0,0.0,0.0,0,0.0,0.0,4,5,0,1,17,0,1,False
16074,0,0,,,,,,,0.0,1.0,,2,1,1,2,1,13.0,0.0,0.0,0.0,0.0,36.0,"-25531,0000000000",-25531.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-36,0,2,True
16075,0,0,0.0,"-5,00e+06","-1,0e+06","5,07366666666667e-01","46,46333333333333",0.0,0.0,2.0,2.0,5,1,2,2,1,11.0,0.0,0.0,0.0,0.0,877.0,"-25560,0000000000",-25560.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-7,0,2,False
16076,1,1,0.0,"-5,00e+06","-1,0e+06","3,52514285714286e-01","84,95857142857143",-500000.0,-50000.0,10.0,4.0,15,1,6,6,5,15.0,0.0,0.0,0.0,0.0,4.0,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-3,0,2,True
16077,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","139,00000000000000",0.0,0.0,3.0,3.0,3,2,1,2,1,5.0,0.0,0.0,0.0,0.0,338.0,"-25528,0000000000",-25528.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-18,0,2,True
16078,0,0,0.0,"-5,00e+06","-1,0e+06","3,83800000000000e-01","95,53000000000000",0.0,0.0,2.0,4.0,5,2,2,2,2,,,,,,,"-25581,0000000000",-25581.0,0.0,0.0,0,0.0,0.0,9,5,0,1,14,0,1,False
16079,1,0,0.0,"-5,00e+06","-1,0e+06","3,42360000000000e-01","321,74599999999998",-500000.0,0.0,8.0,4.0,10,2,5,5,4,7.0,0.0,0.0,0.0,0.0,195.0,"-25565,0000000000",-25568.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-5,0,2,True
16081,1,1,0.0,"-5,00e+06","-1,0e+06","4,08333333333333e-02","22,07000000000000",-500000.0,0.0,3.0,,4,1,1,1,1,11.0,0.0,0.0,0.0,0.0,6.0,"-25461,0000000000",-25461.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-106,0,2,False
16084,1,1,1200000.0,"-5,00e+06","-2,0e+06","2,68166666666667e-01","444,05333333333334",-500000.0,150000.0,6.0,3.0,7,1,2,3,1,20.0,0.0,0.0,0.0,0.0,44.0,"-25538,0000000000",-25538.0,0.0,0.0,0,0.0,0.0,2,10,0,0,-1,1,2,True
16085,0,0,0.0,"-5,00e+06","-1,0e+06","6,30933333333333e-01","63,51000000000000",0.0,0.0,3.0,2.0,6,1,3,3,1,11.0,0.0,0.0,0.0,0.0,2392.0,"-25562,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-5,1,2,False
16087,0,0,0.0,"-5,00e+06","-1,0e+06","5,16875000000000e-02","62,89875000000000",-500000.0,0.0,6.0,4.0,7,1,2,2,1,26.0,6.0,1.0,0.0,0.0,662.0,"-25550,0000000000",-25550.0,0.0,0.0,0,0.0,0.0,7,10,0,0,3,1,2,False
16088,0,0,0.0,"-5,00e+06","-1,0e+06","2,50000000000000e-01","181,69999999999999",-500000.0,0.0,2.0,,4,1,2,2,2,13.0,0.0,0.0,0.0,0.0,1.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-2,0,2,True
16090,1,0,0.0,"-5,00e+06","-1,0e+06","3,71933333333333e-01","27,19666666666667",-500000.0,0.0,4.0,6.0,11,1,2,2,2,13.0,0.0,0.0,0.0,0.0,2.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-2,0,2,True
16091,0,0,,,,,,,0.0,1.0,,2,1,2,2,2,,,,,,,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-2,0,2,True
16092,1,1,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","450,04000000000002",0.0,50000.0,3.0,2.0,5,1,2,2,2,7.0,0.0,0.0,0.0,0.0,216.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,4,10,0,0,16,1,2,False
16093,1,0,0.0,"-1,50e+07","-1,0e+06","2,39811111111111e-01","59,89777777777778",-1000000.0,0.0,15.0,8.0,19,4,2,2,2,25.0,0.0,0.0,0.0,0.0,32.0,"-26794,5000000000",-27291.0,0.0,1.0,0,0.0,0.0,2,10,0,0,-4,1,2,False
16094,0,0,0.0,"0,00e+00","-1,0e+06","1,00000000000000e+00","22,67000000000000",0.0,0.0,5.0,,6,1,3,5,3,,,,,,,"-25497,0000000000",-25497.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-70,0,2,False
16095,0,0,0.0,"0,00e+00","-1,0e+06","1,00000000000000e+00","1,00000000000000",0.0,0.0,4.0,1.0,6,2,4,4,1,,,,,,,"-25552,0000000000",-25552.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,1,2,False
16097,0,0,,,,,,,0.0,1.0,,2,1,2,2,2,,,,,,,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-4,0,2,False
16098,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","73,70000000000000",0.0,0.0,3.0,2.0,4,1,2,2,2,18.0,0.0,0.0,0.0,0.0,742.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,False
16099,1,1,0.0,"-5,00e+06","-1,0e+06","6,01388888888889e-01","128,56888888888889",-500000.0,0.0,10.0,1.0,12,2,2,3,2,14.0,1.0,1.0,0.0,0.0,171.0,"-25479,0000000000",-25479.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-88,1,2,False
16101,0,0,0.0,"-5,00e+06","-1,0e+06","5,02325000000000e-01","12,85250000000000",0.0,0.0,8.0,1.0,10,1,4,4,3,2.0,0.0,0.0,0.0,0.0,128.0,"-25559,0000000000",-25559.0,0.0,0.0,0,0.0,0.0,0,10,0,0,-8,0,2,False
16103,1,1,0.0,"-5,00e+06","-1,0e+06","1,56750000000000e-02","34,30000000000000",-500000.0,0.0,5.0,2.0,6,2,1,1,1,13.0,0.0,0.0,0.0,0.0,99.0,"-25466,0000000000",-25466.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-67,0,2,False
16104,0,0,0.0,"-5,00e+06","-1,0e+06","1,24600000000000e-02","11,40000000000000",0.0,0.0,6.0,2.0,7,2,2,2,2,11.0,0.0,0.0,0.0,0.0,300.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,5,0,1,0,0,1,False
16105,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,98600000000000e-01","34,17000000000000",-500000.0,0.0,7.0,1.0,9,1,3,3,2,17.0,0.0,0.0,0.0,0.0,342.0,"-25553,0000000000",-25553.0,0.0,0.0,0,0.0,0.0,7,10,0,0,0,0,2,False
16106,0,0,0.0,"-5,00e+06","-1,0e+06","2,93325000000000e-01","92,73999999999999",-500000.0,0.0,3.0,13.0,8,2,2,2,1,,,,,,,"-25468,5000000000",-25557.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-10,0,2,False
16107,0,0,0.0,"-5,00e+06","-3,0e+06","5,64200000000000e-01","17,95333333333333",-500000.0,0.0,3.0,4.0,4,2,2,2,2,,,,,,,"-25576,0000000000",-25576.0,0.0,0.0,0,0.0,0.0,0,5,0,1,9,0,1,False
16108,0,0,0.0,"-2,00e+07","-2,0e+07","2,66871428571429e-01","37,66714285714286",-1500000.0,0.0,7.0,18.0,26,1,2,4,1,16.0,0.0,0.0,0.0,0.0,332.0,"-25546,0000000000",-25546.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
16110,1,0,0.0,"-5,00e+06","-1,0e+06","3,58042857142857e-01","78,29357142857143",-500000.0,0.0,20.0,6.0,24,2,6,9,6,18.0,0.0,0.0,0.0,0.0,7.0,"-25502,0000000000",-25502.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-65,0,2,True
16111,1,1,0.0,"-5,00e+06","-1,0e+06","3,88933333333333e-01","252,25000000000000",-500000.0,0.0,3.0,3.0,8,1,3,3,2,27.0,1.0,0.0,0.0,0.0,570.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-6,0,2,True
16113,0,0,,,,,,,0.0,4.0,2.0,5,2,2,2,2,12.0,0.0,0.0,0.0,0.0,547.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,7,5,0,1,0,0,1,False
16114,1,0,0.0,"-5,00e+06","-1,0e+06","3,93380000000000e-01","24,65666666666667",-500000.0,0.0,7.0,9.0,14,1,2,2,2,10.0,0.0,0.0,0.0,0.0,859.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
16115,0,0,-200000.0,"-5,00e+06","-1,0e+06","5,18150000000000e-01","6,28500000000000",0.0,0.0,2.0,4.0,7,1,2,2,2,13.0,0.0,0.0,0.0,0.0,3.0,"-25384,0000000000",-25384.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-2,0,2,False
16116,1,1,0.0,"-5,00e+06","-1,0e+06","2,57300000000000e-01","54,41066666666666",-500000.0,0.0,30.0,13.0,39,1,13,15,13,13.0,0.0,0.0,0.0,0.0,30.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-2,0,2,False
16117,1,1,0.0,"-5,00e+06","-2,0e+06","4,61988888888889e-01","202,71888888888890",-500000.0,0.0,7.0,8.0,12,1,3,3,3,14.0,0.0,0.0,0.0,0.0,179.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,4,10,0,0,3,1,2,True
16118,1,1,0.0,"-5,00e+06","-1,0e+06","1,60861538461538e-01","165,99307692307693",-500000.0,0.0,22.0,2.0,19,2,8,9,7,21.0,0.0,0.0,0.0,0.0,171.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-6,0,2,False
16119,1,1,0.0,"-5,00e+06","-1,0e+06","6,54514285714286e-01","42,53000000000000",-500000.0,0.0,21.0,3.0,19,2,8,11,7,11.0,0.0,0.0,0.0,0.0,10.0,"-25494,0000000000",-25494.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-62,0,2,False
16120,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,49987234042553e-01","37,91957446808511",-500000.0,0.0,45.0,23.0,36,5,5,5,4,17.0,1.0,1.0,0.0,0.0,5.0,"-25703,4000000000",-26261.0,0.0,0.0,0,0.0,0.0,6,5,0,0,-3,0,2,False
16123,0,0,0.0,"-5,00e+06","-1,0e+06","3,33000000000000e-01","48,56000000000000",-500000.0,0.0,1.0,2.0,4,1,2,2,1,,,,,,,"-25540,0000000000",-25540.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-27,0,2,True
16124,0,0,0.0,"-5,00e+06","-1,0e+06","1,42000000000000e-02","19,31000000000000",-500000.0,-50000.0,3.0,,4,1,2,2,1,2.0,0.0,0.0,0.0,0.0,896.0,"-25555,0000000000",-25555.0,0.0,0.0,0,0.0,0.0,3,10,0,0,-12,0,2,False
16125,0,0,,,,,,,0.0,1.0,,2,1,2,2,2,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,False
16126,1,1,0.0,"-5,00e+06","-1,0e+06","5,39556097560976e-01","123,53449999999999",-500000.0,0.0,35.0,5.0,39,3,7,7,4,25.0,0.0,0.0,0.0,0.0,13.0,"-25553,0000000000",-25553.0,0.0,1.0,0,0.0,0.0,6,10,0,0,-14,1,2,False
16127,1,0,0.0,"-5,00e+06","-1,0e+06","3,89416666666667e-01","129,49250000000001",-500000.0,0.0,15.0,7.0,16,5,1,6,1,5.0,0.0,0.0,0.0,0.0,586.0,"-25518,0000000000",-25518.0,0.0,0.0,0,0.0,0.0,2,10,0,0,3,0,2,False
16128,1,1,0.0,"-5,00e+06","-1,0e+06","2,64800000000000e-01","167,38666666666666",0.0,0.0,12.0,24.0,9,3,4,4,4,13.0,0.0,0.0,0.0,0.0,152.0,"-25566,0000000000",-25566.0,0.0,1.0,0,0.0,0.0,5,10,0,0,-1,0,2,True
16130,0,0,0.0,"-5,00e+06","-1,0e+06","3,02600000000000e-01","230,42999999999998",-500000.0,0.0,9.0,3.0,8,3,2,2,2,12.0,0.0,0.0,0.0,0.0,474.0,"-25562,3333333333",-25668.0,0.0,0.0,0,0.0,0.0,1,10,0,0,-124,0,2,False
16131,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,0,5,0,0,-25,0,2,False
16132,0,0,0.0,"-5,00e+06","-1,0e+06","1,24500000000000e-02","53,14500000000000",-500000.0,0.0,6.0,,7,1,2,3,2,5.0,0.0,0.0,0.0,0.0,154.0,"-25403,0000000000",-25403.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-164,1,2,False
